1787.0000  1115.0000
1781.0000  123.0000
404.0000 1100.0000
385.0000 133.0000
1816.0000  1243.0000
1816.0000  231.0000
406.0000 1231.0000
414.0000 243.0000
1669.0000  1077.0000
1704.0000  146.0000
372.0000 1096.0000
397.0000 129.0000
1621.0000  1187.0000
1608.0000  239.0000
304.0000 1210.0000
294.0000 228.0000
