1725.0000  1206.0000
1715.0000 192.0000
233.0000  1248.0000
210.0000 202.0000
1748.0000  1250.0000
1750.0000  160.0000
227.0000 1246.0000
233.0000 177.0000
1906.0000 1197.0000
1943.0000 194.0000
572.0000 1222.0000
599.0000 181.0000
1918.0000 1191.0000
1904.0000  175.0000
510.0000 1223.0000
499.0000 163.0000
