1754.0000  1187.0000
1746.0000  159.0000
320.0000 1170.0000
293.0000 167.0000
1781.0000  1246.0000
1781.0000  197.0000
316.0000 1241.0000
321.0000 209.0000
1812.0000  1134.0000
1845.0000  171.0000
470.0000 1157.0000
491.0000 155.0000
1766.0000  1187.0000
1754.0000  207.0000
402.0000 1216.0000
393.0000 195.0000
